lon	lat	T	LDEO ClimateGroup PROJECTS IPCC CMIP5 pdsi-spei pdsi GFDL_ESM2M pdsi-all
degree_east	degree_north	months since 1900-01-01	unitless
   -118.7500    	    37.41573    	    821.5000    	   -4.860713    
   -121.2500    	    39.43820    	    821.5000    	   -3.936583    
   -118.7500    	    39.43820    	    821.5000    	   -4.528913    
   -121.2500    	    41.46067    	    821.5000    	   -4.373002    
   -118.7500    	    41.46067    	    821.5000    	   -4.544338    
   -121.2500    	    43.48315    	    821.5000    	   -3.663782    
   -118.7500    	    43.48315    	    821.5000    	   -3.752474    
   -121.2500    	    35.39326    	    822.5000    	   -6.491957    
   -118.7500    	    35.39326    	    822.5000    	   -5.635347    
   -121.2500    	    37.41573    	    822.5000    	   -5.195651    
   -118.7500    	    37.41573    	    822.5000    	   -4.853421    
   -121.2500    	    39.43820    	    822.5000    	   -3.911642    
   -118.7500    	    39.43820    	    822.5000    	   -4.440165    
   -121.2500    	    41.46067    	    822.5000    	   -3.993885    
   -118.7500    	    41.46067    	    822.5000    	   -3.462091    
   -121.2500    	    43.48315    	    822.5000    	   -3.217973    
   -118.7500    	    43.48315    	    822.5000    	    1.575439    
   -121.2500    	    35.39326    	    823.5000    	   -5.909403    
   -118.7500    	    35.39326    	    823.5000    	   -5.208379    
   -121.2500    	    37.41573    	    823.5000    	   -4.779506    
   -118.7500    	    37.41573    	    823.5000    	   -4.600656    
   -121.2500    	    39.43820    	    823.5000    	   -3.768758    
   -118.7500    	    39.43820    	    823.5000    	   -4.398454    
   -121.2500    	    41.46067    	    823.5000    	   -4.002343    
   -118.7500    	    41.46067    	    823.5000    	   -3.500149    
   -121.2500    	    43.48315    	    823.5000    	   -3.283454    
   -118.7500    	    43.48315    	    823.5000    	    1.529759    
   -121.2500    	    35.39326    	    833.5000    	   -5.931736    
   -118.7500    	    35.39326    	    833.5000    	   -4.238692    
   -121.2500    	    37.41573    	    833.5000    	   -5.419022    
   -118.7500    	    37.41573    	    833.5000    	   -4.689595    
   -121.2500    	    39.43820    	    833.5000    	   -4.892477    
   -118.7500    	    39.43820    	    833.5000    	   -3.830927    
   -121.2500    	    41.46067    	    833.5000    	   -4.016382    
   -118.7500    	    41.46067    	    833.5000    	   -2.052070    
   -121.2500    	    43.48315    	    833.5000    	   -3.110462    
   -118.7500    	    43.48315    	    833.5000    	   -2.769110    
   -121.2500    	    35.39326    	    834.5000    	   -5.391868    
   -118.7500    	    35.39326    	    834.5000    	   -4.044962    
   -121.2500    	    37.41573    	    834.5000    	   -5.043202    
   -118.7500    	    37.41573    	    834.5000    	   -4.752257    
   -121.2500    	    39.43820    	    834.5000    	   -4.951166    
   -118.7500    	    39.43820    	    834.5000    	   -4.208497    
   -121.2500    	    41.46067    	    834.5000    	   -4.639467    
   -118.7500    	    41.46067    	    834.5000    	   -2.973588    
   -121.2500    	    43.48315    	    834.5000    	   -3.961474    
   -118.7500    	    43.48315    	    834.5000    	   -3.867459    
   -121.2500    	    35.39326    	    835.5000    	   -4.908215    
   -118.7500    	    35.39326    	    835.5000    	   -3.777463    
   -121.2500    	    37.41573    	    835.5000    	   -4.627347    
   -118.7500    	    37.41573    	    835.5000    	   -4.535066    
   -121.2500    	    39.43820    	    835.5000    	   -4.631878    
   -118.7500    	    39.43820    	    835.5000    	   -4.169575    
   -121.2500    	    41.46067    	    835.5000    	   -4.373893    
   -118.7500    	    41.46067    	    835.5000    	   -2.993902    
   -121.2500    	    43.48315    	    835.5000    	   -3.771434    
   -118.7500    	    43.48315    	    835.5000    	   -3.857023    
   -121.2500    	    35.39326    	    845.5000    	    2.766667    
   -118.7500    	    35.39326    	    845.5000    	    1.410486    
   -121.2500    	    37.41573    	    845.5000    	    2.599161    
   -118.7500    	    37.41573    	    845.5000    	    1.289487    
   -121.2500    	    39.43820    	    845.5000    	    1.680361    
   -118.7500    	    39.43820    	    845.5000    	   0.8818542    
   -121.2500    	    41.46067    	    845.5000    	    1.212748    
   -118.7500    	    41.46067    	    845.5000    	   0.6281669    
   -121.2500    	    43.48315    	    845.5000    	    1.098536    
   -118.7500    	    43.48315    	    845.5000    	   0.9359387    
   -121.2500    	    35.39326    	    846.5000    	    2.510640    
   -118.7500    	    35.39326    	    846.5000    	    1.260201    
   -121.2500    	    37.41573    	    846.5000    	    2.539812    
   -118.7500    	    37.41573    	    846.5000    	    1.359320    
   -121.2500    	    39.43820    	    846.5000    	    1.656277    
   -118.7500    	    39.43820    	    846.5000    	    1.102060    
   -121.2500    	    41.46067    	    846.5000    	    1.335996    
   -118.7500    	    41.46067    	    846.5000    	    1.159776    
   -121.2500    	    43.48315    	    846.5000    	    1.088276    
   -118.7500    	    43.48315    	    846.5000    	    1.606288    
   -121.2500    	    35.39326    	    847.5000    	    2.170342    
   -118.7500    	    35.39326    	    847.5000    	   0.9862211    
   -121.2500    	    37.41573    	    847.5000    	    2.155994    
   -118.7500    	    37.41573    	    847.5000    	    1.021754    
   -121.2500    	    39.43820    	    847.5000    	    1.280106    
   -118.7500    	    39.43820    	    847.5000    	   0.8580709    
   -121.2500    	    41.46067    	    847.5000    	   0.9204368    
   -118.7500    	    41.46067    	    847.5000    	    1.042271    
   -121.2500    	    43.48315    	    847.5000    	   0.6787180    
   -118.7500    	    43.48315    	    847.5000    	    1.535372    
   -121.2500    	    35.39326    	    857.5000    	    3.639001    
   -118.7500    	    35.39326    	    857.5000    	    3.027362    
   -121.2500    	    37.41573    	    857.5000    	    4.084850    
   -118.7500    	    37.41573    	    857.5000    	    3.685890    
   -121.2500    	    39.43820    	    857.5000    	    3.605621    
   -118.7500    	    39.43820    	    857.5000    	    3.430214    
   -121.2500    	    41.46067    	    857.5000    	    2.662004    
   -118.7500    	    41.46067    	    857.5000    	    3.098949    
   -121.2500    	    43.48315    	    857.5000    	    1.199845    
   -118.7500    	    43.48315    	    857.5000    	    2.066393    
   -121.2500    	    35.39326    	    858.5000    	    3.252190    
   -118.7500    	    35.39326    	    858.5000    	   0.0000000E+00
   -121.2500    	    37.41573    	    858.5000    	    3.553044    
   -118.7500    	    37.41573    	    858.5000    	    3.506019    
   -121.2500    	    39.43820    	    858.5000    	    3.639307    
   -118.7500    	    39.43820    	    858.5000    	    3.740777    
   -121.2500    	    41.46067    	    858.5000    	    3.296426    
   -118.7500    	    41.46067    	    858.5000    	    3.962171    
   -121.2500    	    43.48315    	    858.5000    	    1.516817    
   -118.7500    	    43.48315    	    858.5000    	    2.548645    
   -121.2500    	    35.39326    	    859.5000    	    2.869449    
   -118.7500    	    35.39326    	    859.5000    	  -0.1692909    
   -121.2500    	    37.41573    	    859.5000    	    3.059178    
   -118.7500    	    37.41573    	    859.5000    	    2.876437    
   -121.2500    	    39.43820    	    859.5000    	    3.117579    
   -118.7500    	    39.43820    	    859.5000    	    3.254764    
   -121.2500    	    41.46067    	    859.5000    	    3.119073    
   -118.7500    	    41.46067    	    859.5000    	    3.810120    
   -121.2500    	    43.48315    	    859.5000    	  -1.2908546E-02
   -118.7500    	    43.48315    	    859.5000    	    2.613146    
   -121.2500    	    35.39326    	    869.5000    	    1.515907    
   -118.7500    	    35.39326    	    869.5000    	  -0.5179252    
   -121.2500    	    37.41573    	    869.5000    	    1.365768    
   -118.7500    	    37.41573    	    869.5000    	   -1.186123    
   -121.2500    	    39.43820    	    869.5000    	    1.255888    
   -118.7500    	    39.43820    	    869.5000    	   -1.101228    
   -121.2500    	    41.46067    	    869.5000    	    1.758996    
   -118.7500    	    41.46067    	    869.5000    	    1.217412    
   -121.2500    	    43.48315    	    869.5000    	   0.4881080    
   -118.7500    	    43.48315    	    869.5000    	   0.4090695    
   -121.2500    	    35.39326    	    870.5000    	    1.288923    
   -118.7500    	    35.39326    	    870.5000    	  -0.5357674    
   -121.2500    	    37.41573    	    870.5000    	    1.038236    
   -118.7500    	    37.41573    	    870.5000    	   -1.371340    
   -121.2500    	    39.43820    	    870.5000    	    1.022812    
   -118.7500    	    39.43820    	    870.5000    	   -1.316212    
   -121.2500    	    41.46067    	    870.5000    	    1.850751    
   -118.7500    	    41.46067    	    870.5000    	    1.061233    
   -121.2500    	    43.48315    	    870.5000    	   0.5031098    
   -118.7500    	    43.48315    	    870.5000    	   0.2487627    
   -121.2500    	    35.39326    	    871.5000    	    1.253186    
   -118.7500    	    35.39326    	    871.5000    	  -0.5714537    
   -121.2500    	    37.41573    	    871.5000    	   0.9768070    
   -118.7500    	    37.41573    	    871.5000    	   0.0000000E+00
   -121.2500    	    39.43820    	    871.5000    	   0.8914672    
   -118.7500    	    39.43820    	    871.5000    	   8.2956016E-02
   -121.2500    	    41.46067    	    871.5000    	    2.038309    
   -118.7500    	    41.46067    	    871.5000    	    1.490905    
   -121.2500    	    43.48315    	    871.5000    	   0.6469872    
   -118.7500    	    43.48315    	    871.5000    	   0.9141734    
   -121.2500    	    35.39326    	    881.5000    	    2.372079    
   -118.7500    	    35.39326    	    881.5000    	    2.209703    
   -121.2500    	    37.41573    	    881.5000    	   -1.013176    
   -118.7500    	    37.41573    	    881.5000    	    2.780005    
   -121.2500    	    39.43820    	    881.5000    	   0.4052465    
   -118.7500    	    39.43820    	    881.5000    	    2.414754    
   -121.2500    	    41.46067    	    881.5000    	   0.6417004    
   -118.7500    	    41.46067    	    881.5000    	    2.762651    
   -121.2500    	    43.48315    	    881.5000    	   0.5652274    
   -118.7500    	    43.48315    	    881.5000    	    1.265936    
   -121.2500    	    35.39326    	    882.5000    	    2.159780    
   -118.7500    	    35.39326    	    882.5000    	    2.308103    
   -121.2500    	    37.41573    	    882.5000    	   -1.049651    
   -118.7500    	    37.41573    	    882.5000    	    4.182450    
   -121.2500    	    39.43820    	    882.5000    	   0.9207637    
   -118.7500    	    39.43820    	    882.5000    	    3.325780    
   -121.2500    	    41.46067    	    882.5000    	   0.9483353    
   -118.7500    	    41.46067    	    882.5000    	    2.696600    
   -121.2500    	    43.48315    	    882.5000    	   0.6222797    
   -118.7500    	    43.48315    	    882.5000    	    1.072515    
   -121.2500    	    35.39326    	    883.5000    	    1.977508    
   -118.7500    	    35.39326    	    883.5000    	    1.975020    
   -121.2500    	    37.41573    	    883.5000    	   -1.040017    
   -118.7500    	    37.41573    	    883.5000    	    4.489391    
   -121.2500    	    39.43820    	    883.5000    	    1.417170    
   -118.7500    	    39.43820    	    883.5000    	    4.031593    
   -121.2500    	    41.46067    	    883.5000    	    1.630455    
   -118.7500    	    41.46067    	    883.5000    	    4.079639    
   -121.2500    	    43.48315    	    883.5000    	   0.5582492    
   -118.7500    	    43.48315    	    883.5000    	    1.543106    
   -121.2500    	    35.39326    	    893.5000    	   0.4944176    
   -118.7500    	    35.39326    	    893.5000    	  -0.4780810    
   -121.2500    	    37.41573    	    893.5000    	    1.624464    
   -118.7500    	    37.41573    	    893.5000    	  -8.1557870E-02
   -121.2500    	    39.43820    	    893.5000    	  -7.4359663E-02
   -118.7500    	    39.43820    	    893.5000    	  -0.1038447    
   -121.2500    	    41.46067    	    893.5000    	  -0.2775999    
   -118.7500    	    41.46067    	    893.5000    	   0.0000000E+00
   -121.2500    	    43.48315    	    893.5000    	  -0.4078361    
   -118.7500    	    43.48315    	    893.5000    	   0.3109666    
   -121.2500    	    35.39326    	    894.5000    	   0.3738937    
   -118.7500    	    35.39326    	    894.5000    	  -0.5870962    
   -121.2500    	    37.41573    	    894.5000    	  -0.1904997    
   -118.7500    	    37.41573    	    894.5000    	  -0.3042504    
   -121.2500    	    39.43820    	    894.5000    	  -0.4567992    
   -118.7500    	    39.43820    	    894.5000    	  -0.1925584    
   -121.2500    	    41.46067    	    894.5000    	  -0.5045851    
